"","ProjectProgramCode","StationCode","StationDescription","StationID","Latitude","Longitude"
"327",7,"J06u","Aliso Creek 25 u/s Dairy Fork Channel",208,"33.588574833400003","-117.714342061"
"328",7,"J06","Dairy Fork Channel at spillway u/s Aliso Viejo Pkwy",209,"33.591098064500002","-117.714346783"
"329",7,"J06AV","Dairy Fork Channel at S Aliso Viejo Pkwy",210,NA,NA
"330",7,"J06d","Aliso Creek 25 d/s Dairy Fork Channel",211,"33.588464833400003","-117.714502061"
"331",7,"J05u","Aliso Creek 25 u/s Aliso Hills Channel",212,"33.580134750799999","-117.709708969"
"332",7,"J05","Aliso Hills Channel 5 ft u/s Aliso Creek",213,"33.580097766000002","-117.709653424"
"333",7,"J05d","Aliso Creek 25 d/s Aliso Hills Channel",214,"33.580044832600002","-117.709762059"
"334",7,"J01P30u","Aliso Creek 25 ft u/s J01P30",215,"33.576648517300001","-117.713073224"
"335",7,"J01P30","J01P30 at outfall",216,"33.576704259400003","-117.713376723"
"336",7,"J01P30d","Aliso Creek 25 ft d/s J01P30",217,"33.576524330700003","-117.71313816599999"
"337",7,"J01P28u","Aliso Creek 25 ft u/s J01P28",218,"33.574454831700002","-117.71568206000001"
"338",7,"J01P28","J01P28 10 ft u/s Aliso Creek",219,"33.574614831700003","-117.71581206"
"339",7,"J01P28DIS","J01P28 at Dissipator",220,"33.574688000000002","-117.715857"
"340",7,"J01P28BD","J01P28 below dissipator",221,NA,NA
"341",7,"J01P28d","Aliso Creek 25 ft d/s J01P28",222,"33.574344831700003","-117.71591205999999"
"342",7,"J01P27u","Aliso Creek 25 feet u/s J01P27",223,"33.573140976600001","-117.71620348899999"
"343",7,"J01P27","J01P27 at outfall",224,"33.5732227767","-117.716592355"
"344",7,"J01P27d","Aliso Creek 25 feet d/s J01P27",225,"33.573011773399998","-117.716248041"
"345",7,"J01TBN4u","Aliso Creek 25 feet u/s J01TBN4",226,"33.570939634200002","-117.71694161400001"
"346",7,"J01TBN4","J01TBN4 at outfall",227,"33.570908345200003","-117.71707369400001"
"347",7,"J01TBN4d","Aliso Creek 25 feet d/s J01TBN4",228,"33.570818240800001","-117.71698219699999"
"348",7,"J01TBN5","J01TBN5 at outfall",229,"33.568800470799999","-117.717991872"
"349",7,"J01TBN5d","Aliso Creek 25 feet d/s J01TBN5",230,"33.568743290699999","-117.71787685"
"350",7,"J01TBN6","J01TBN6 at outfall",231,"33.565329459200001","-117.718239836"
"351",7,"J01TBN6d","Aliso Creek 25 feet d/s J01TBN6",232,"33.565247055599997","-117.71820437300001"
"352",7,"J01P33u","Aliso Creek 25 ft u/s J01P33",233,"33.564237578099998","-117.71815491"
"353",7,"J01P33","J01P33 at outfall",234,"33.564103945200003","-117.718578884"
"354",7,"J01P33d","Aliso Creek 25 ft d/s J01P33",235,"33.5640980067","-117.71813385599999"
"355",7,"J01TBN7","J01TBN7 at outfall",236,"33.561073977500001","-117.716632557"
"356",7,"J01P26u","Aliso Creek 25 u/s J01P26",237,"33.559160380599998","-117.718217907"
"357",7,"J01P26","J01P26 at outfall",238,"33.559093309200001","-117.718707345"
"358",7,"J01P26d","Aliso Creek 25 d/s J01P26",239,"33.559015188899998","-117.718227668"
"359",7,"J01P25u","Aliso Creek 25 u/s J01P25",240,"33.557653591799998","-117.71781666699999"
"360",7,"J01P25","J01P25 at outfall",241,"33.557616134299998","-117.71767994299999"
"361",7,"J01P25d","Aliso Creek 25 d/s J01P25",242,"33.557513801200002","-117.717813522"
"362",7,"J01P24u","Aliso Creek 25 u/s J01P24",243,"33.556579436299998","-117.71785358299999"
"363",7,"J01P24","J01P24 at outfall",244,"33.556482008400003","-117.717798253"
"364",7,"J01P24d","Aliso Creek 25 d/s J01P24",245,"33.556454041000002","-117.71791737"
"365",7,"J01P23u","Aliso Creek 25 u/s J01P23",246,"33.550408896299999","-117.718577134"
"366",7,"J01P23","J01P23 at outfall",247,"33.554893999000001","-117.71895088700001"
"367",7,"J01P23d","Aliso Creek 25 d/s J01P23",248,"33.550366534299997","-117.718725001"
"368",7,"J04u","Sulphur Creek 100 ft u/s J04",249,"33.552831076899999","-117.71232518399999"
"369",7,"J04","Narco Channel 25 ft d/s La Paz Rd.",250,"33.553926107999999","-117.709875207"
"370",7,"J04d","Sulphur Creek 100 ft d/s J04",251,"33.552963574700001","-117.71261893099999"
"371",7,"J03P13u","Sulphur Creek 50 ft u/s J03P13",252,"33.551757990699997","-117.710602651"
"372",7,"J03P13","J03P13 at outfall near LN Reg Park entrance",253,"33.552134198200001","-117.709907042"
"373",7,"J03P13d","Sulphur Creek 50 ft d/s J03P13",254,"33.551829638400001","-117.710736195"
"374",7,"J03P05u","Sulphur Creek 25 ft u/s J03P05",255,"33.539675445999997","-117.704045218"
"375",7,"J03P05","J03P05 at outfall",256,"33.539744476700001","-117.704008139"
"376",7,"J03P05d","Sulphur Creek 25 ft d/s J03P05",257,"33.539811955399998","-117.704055"
"377",7,"J03P01u","Sulphur Creek 50 ft u/s J03P01",258,"33.531980453499997","-117.707837329"
"378",7,"J03P01","J03P01 at outfall 2000 ft d/s Niguel Rd.",259,"33.529960963199997","-117.70891530999999"
"379",7,"J03P01d","Sulphur Creek 100 ft d/s J03P01",260,"33.532218722000003","-117.707948148"
"380",7,"J03TBN1u","Sulphur Creek 25 ft u/s J03TBN1",261,"33.537911263799998","-117.697568627"
"381",7,"J03TBN1","J03TBN1 at outfall",262,"33.537819389500001","-117.69753255099999"
"382",7,"J03TBN1d","Sulphur Creek 25 ft d/s J03TBN1",263,"33.537794192","-117.69766740999999"
"383",7,"J03TBN2u","Sulphur Creek 25 ft u/s J03TBN2",264,"33.540186528200003","-117.695429085"
"384",7,"J03TBN2","J03TBN2 at outfall",265,"33.540116079000001","-117.695379124"
"385",7,"J03TBN2d","Sulphur Creek 25 ft d/s J03TBN2",266,"33.540056221699999","-117.695485322"
"386",7,"ARJ01","Aliso Creek beneath AWMA Road Bridge",267,"33.5521848299","-117.718622059"
"387",7,"J03P02u","Sulphur Creek 2000 ft u/s J03P02 beneath Alicia Pkwy",268,"33.550408896299999","-117.718577134"
"388",7,"J03P02","J03P02 at pond",269,"33.550221117200003","-117.71805774800001"
"389",7,"J03P02d","Sulphur Creek 50 ft d/s J03P02 at stairs",270,"33.550366534299997","-117.718725001"
"390",7,"J01uJ03","Aliso Creek 25 ft u/s Sulphur Creek",271,"33.5502403809","-117.71916319499999"
"391",7,"J03uJ01","Sulphur Creek 25 ft u/s J01",272,NA,NA
"392",7,"J01dJ03","Aliso Creek 25 ft d/s Sulphur Creek",273,"33.550174829600003","-117.71928205899999"
"393",7,"ACJ01","Aliso Creek at dip x-ing in Aliso Wood Cyn Park",274,"33.543544828100003","-117.73246206"
"394",7,"J01P22u","Aliso Creek 25 ft u/s J01P22",275,"33.549859490199999","-117.720922782"
"395",7,"J01P22","J01P22 at outfall",276,"33.549869186400002","-117.721012978"
"396",7,"J01P22d","Aliso Creek 25 ft d/s J01P22",277,"33.549824924799999","-117.721055385"
"397",7,"J01P21u","Aliso Creek 25 ft u/s J01P21",278,"33.549393708700002","-117.722183319"
"398",7,"J01P21","J01P21 at outfall",279,"33.549415263100002","-117.72243054499999"
"399",7,"J01P21d","Aliso Creek 25 ft d/s J01P21",280,"33.549283525900002","-117.722267445"
"400",7,"J01uJ02","Aliso Creek 500 ft u/s Wood Cyn Creek",281,"33.541114827599998","-117.736862061"
"401",7,"J02uJ01","Wood Cyn Creek at AWMA Road",282,NA,NA
"402",7,"J01dJ02","Aliso Creek 50 ft d/s Wood Cyn Creek",283,"33.540969044800001","-117.73686157"
"403",7,"CTPJ01","Aliso Creek beneath bridge to Coastal Treatment Plant",284,"33.517584824899998","-117.737612059"
"404",7,"J02P05u","Wood Cyn Creek 25 ft u/s J02P05",285,"33.562582561600003","-117.74476941499999"
"405",7,"J02P05","J02P05 at outfall",286,"33.562561304900001","-117.743392621"
"406",7,"J02P05d","Wood Cyn Creek 25 ft d/s J02P05",287,"33.562442338899999","-117.74475411900001"
"407",7,"J02TBN1u","Aliso Creek 25 feet upstream J02TBN1",288,"33.556478636199998","-117.741197994"
"408",7,"J02TBN1","J02TBN1 dissipator basin",289,"33.558503433399999","-117.737921101"
"409",7,"J02TBN1d","Aliso Creek 25 feet downstream J02TBN1",290,"33.556311601200001","-117.741197812"
"410",7,"J02P08","J02P08 at outfall",291,"33.581572618000003","-117.745756422"
"411",7,"J02P08d","Wood Cyn Creek 100 ft d/s J02P08 outfall",292,"33.581436027899997","-117.74581242399999"
"412",7,"BLANK","Blank for HCA",293,NA,NA
"413",7,"QC A","Quality Control Sample A",294,NA,NA
"414",7,"QC B","Quality Control Sample B",295,NA,NA
"415",7,"J03D01u","Sulfur Creek Dam outlet upstream",296,NA,NA
"416",7,"J03D01","Sulfur Creek Dam outlet",297,NA,NA
"417",7,"J03D01d","Sulfur Creek Dam outlet downstream",298,NA,NA
"418",7,"J01530dFern","J01530 downstream of Fernbank",299,NA,NA
"419",7,"J04Wet","Narco Channel 50 ft u/s of Sulphur Creek",1288,"33.552988579999997","-117.71222830000001"
"420",7,"J06PIT","J06 pit at opening of RCP under Laguna Hills Pkwy",1332,NA,NA
"421",7,"J01P28 Ccin","J01P28 Clear Creek System inlet",3013,NA,NA
"422",7,"J01P28 Ccout","J01P28 Clear Creek System outlet",3014,"33.574614831700003","-117.71581206"
"423",7,"ACM1","Aliso Creek Mouth",4303,"33.510449999999999","-117.75281"
"424",7,"ACM1d","Aliso Creek Mouth Downcoast",4304,"33.509791","-117.75301"
"425",7,"S9","SOCWA Site Aliso Beach - Middle",4306,"33.509619999999998","-117.75237"
"426",7,"J04dX","J04d wrong location",4420,NA,NA
"427",7,"J04uX","J04u wrong location",4421,NA,NA
"428",7,"TripBlank","QA Sample - Trip Blank",300,NA,NA
"429",7,"EquipBlank","QA Sample - Equipment Blank",301,NA,NA
"430",7,"Synthetic","QA Sample - Synthetic",302,NA,NA
"431",8,"DAPTEB","Dana Point Harbor East Basin",303,"33.460341080600003","-117.694406538"
"432",8,"DAPTWB","Dana Point Harbor West Basin",304,"33.462017158499997","-117.70170840500001"
"433",8,"DAPTDC","Dana Point Harbor Dana Cove",305,"33.462468620999999","-117.70589098799999"
"434",8,"DAPTLB","Dana Point Harbor boat launch",306,"33.4611314932","-117.69142433499999"
"435",8,"DAPTLR","Dana Point Harbor at lauch ramp area near bait dock",307,"33.4602722132","-117.691299501"
"436",8,"SJC1","San Juan Creek Mouth",308,"33.461930000000002","-117.68401"
"437",8,"SCM1","Salt Creek Mouth",309,"33.481189999999998","-117.72490000000001"
"438",8,"ACM1","Aliso Creek Mouth",310,"33.510449999999999","-117.75281"
"439",8,"AB-1","Aliso Beach 250 yds North of ACM-1",311,NA,NA
"440",8,"AB-2","Aliso Beach 300 yds North of AB-1",312,NA,NA
"441",8,"DSB1","Doheny State Beach",313,"33.457059999999998","-117.67117"
"442",8,"DSB2","Doheny State Beach Drain 2",314,"33.458943745280003","-117.67371787408"
"443",8,"DSB3","Doheny State Beach Drain 3",315,"33.459966989569999","-117.67538011496001"
"444",8,"DSB4","Doheny State Beach Drain 4",316,"33.460700000000003","-117.67749000000001"
"445",8,"DSB5","Doheny State Beach Drain 5",317,"33.462020000000003","-117.68937"
"446",8,"DSB5j","Doheny State Beach Drain 5 jetty surfzone",318,NA,NA
"447",8,"NI-1","Niguel Marine Life Refuge",319,"33.465809999999998","-117.71581999999999"
"448",8,"LB-1","Laguna Beach Marine Life Refuge Drain 1",320,"33.545059999999999","-117.79461999999999"
"449",8,"LB-2","Laguna Beach Marine Life Refuge Drain 2",321,"33.543149999999997","-117.78944"
"450",8,"LB-3","Laguna Beach Marine Life Refuge Drain 3 (LCWI02)",322,"33.542189999999998","-117.78530000000001"
"451",8,"LB3u","Laguna Beach Marine Life Refuge Drain 3 (LCWI02) upcoast surfzone",323,NA,NA
"452",8,"LB-4","Laguna Beach Marine Life Refuge Drain 4",324,"33.540943833759997","-117.78362311895999"
"453",8,"LB2-SDSZ","Heisler Park Stormdrain-surfzone interface (point Zero)",325,NA,NA
"454",8,"LB2u","Upcoast of interface",326,NA,NA
"455",8,"LB2d","Downcoast of interface",327,"33.543149999999997","-117.78944"
"456",8,"NI1d","Niguel Marine Life Refuge Downcoast of Interface",1182,"33.465809999999998","-117.71581999999999"
"457",8,"SCM1d","Salt Creek Mouth Downcoast",1190,"33.481189999999998","-117.72490000000001"
"458",8,"ACM1d","Aliso Creek Mouth Downcoast",1191,"33.509791","-117.75301"
"459",8,"SJC1d","San Juan Creek Mouth Downcoast",1237,"33.461393999999999","-117.683999"
"460",8,"DSB1d",NA,1437,"33.456406000000001","-117.671289"
"461",8,"DSB5d",NA,1438,"33.461030999999998","-117.689109"
"462",8,"LB4d",NA,1439,"33.542200000000001","-117.78529"
"463",8,"PDOM01d","d/s of Prima Deschecha Outlet at Poche Beach",2322,NA,NA
"464",8,"LB3d",NA,1439,"33.542189999999998","-117.78530000000001"
"465",8,"SDCd","Segunda Deschecha Outlet @ beach",4328,NA,NA
"466",8,"QC A","Quality Control Sample A",328,NA,NA
"467",8,"QC B","Quality Control Sample B",329,NA,NA
"468",8,"TripBlank","QA Sample - Trip Blank",330,NA,NA
"469",8,"EquipBlank","QA Sample - Equipment Blank",331,NA,NA
"470",8,"Synthetic","QA Sample - Synthetic",332,NA,NA
"471",9,"ACJ01","Aliso Creek in Aliso/Wood Canyon Park",333,"33.543544828100003","-117.73246206"
"472",9,"AC-CCR","Aliso Creek at Country Club Road",334,"33.512059999999998","-117.74747000000001"
"473",9,"AC-PPD","Aliso Creek at Pacific Park Drive",335,"33.572859999999999","-117.71634"
"474",9,"EC-MD","English Creek at Madero Drive",336,"33.627274215299998","-117.67982622277"
"475",9,"LC-133","Laguna Canyon Channel along Highway 133",337,"33.578536","-117.761786"
"476",9,"REF-CS","San Juan Creek at Cold Spring",338,"33.582920000000001","-117.52352999999999"
"477",9,"REF-DLR","Sandia Creek on De Luz Rd. d/s of Corancho Rd.",339,NA,NA
"478",9,"REF-SVC","Silverado Canyon d/s of Belha Way",340,"33.745829999999998","-117.60147000000001"
"479",9,"SC-MB","Salt Creek at Monarch Beach Golf Links",341,"33.495877999999998","-117.714414"
"480",9,"SD-AP","Segunda Deshecha u/s of Avenida Presidio",342,"33.448610000000002","-117.611667"
"481",9,"SJC-CC","San Juan Creek between Camino Capistrano and I-5",343,"33.491979999999998","-117.66289999999999"
"482",9,"TC-AP","Trabuco Creek at the end of Avery Parkway",344,"33.540140000000001","-117.66155999999999"
"483",9,"WC-WCT","Wood Canyon Creek on Wood Cyn. Trail (mile marker 2.0)",345,"33.56221","-117.74420000000001"
"484",9,"REF-TCAS","Arroyo Trabuco Creek at Alder Spring",346,"33.674070999999998","-117.538337"
"485",9,"REF-BC","Bell Creek in the Starr Ranch Sanctuary",347,"33.640107","-117.553453"
"486",9,"SJC-74","San Juan Creek between Camino Capistrano and I-5",348,"33.519255000000001","-117.625236"
"487",9,"CC-CR","Christianitos Creek at Christianitos Road",349,"33.460737000000002","-117.568457"
"488",9,"TC-DO","Trabuco Creek at Del Obispo Rd",350,"33.498103","-117.66593899999999"
"489",9,"PD-CGV","MEC Bioassessment Import",351,"33.445267000020003","-117.64404999999999"
"490",9,"J02P08","J02P08 at outfall",824,"33.581572618000003","-117.745756422"
"491",9,"REF-CS u/s","500 ms u/s of original bioassessment station",1391,NA,NA
"492",9,"SMC00531","Laguna Canyon wash u/s of Canyon Acres Dr.",2190,"33.559753000000001","-117.772006"
"493",9,"SMC00873","Tijeras Creek d/s of Antonio PKWY",2191,"33.598492999999998","-117.626682"
"494",9,"SMC00206","Trabuco Creek at Avery PKWY",2192,"33.543590999999999","-117.659637"
"495",9,"SMC00963","Trabuco Creek @ Crown Valley Parkway",2300,"33.564016000000002","-117.651403"
"496",9,"SMC01257","Tijeras Creek @ Antonio Parkway",3066,"33.608421999999997","-117.618596"
"497",9,"SMC01555","Laguna Cyn channel d/s of mass emmissions station",3067,"33.549987999999999","-117.77966499999999"
"498",9,"SDCM02","Segunda Deshecha Channel at Ave Las Molinas",3076,"33.433376129599999","-117.631547707"
"499",9,"PDCM01","Prima Deshecha channel @ Calle Grande Vista",3077,"33.445371202300002","-117.64433615599999"
"500",9,"SJNL01","San Juan Creek @ La Novia bridge",3078,"33.502086659200003","-117.648185231"
"501",9,"TCOL02","Trabuco Creek @ Del Obispo Rd.",3079,"33.497485318099997","-117.66568070700001"
"502",9,"LCWI02","Laguna Canyon Wash @ Cyn Acres Dr",3080,"33.5523340644","-117.776853297"
"503",9,"REF-FC","Fremont Cyn Creek",3094,"33.791018999999999","-117.71934299999999"
"504",9,"SMC01934","Trabuco Creek u/s San Juan Creek confluence ",4213,"33.490001999999997","-117.665955"
"505",9,"SMC01987","Aliso Creek @ SHeep Hills Park",4214,"33.590288000000001","-117.711855"
"506",9,"SMC03523","Oso Creek at golf course",4354,"33.584781","-117.664379"
"507",9,"SMC03011","Aliso Creek @ El Toro Park",4355,"33.6145","-117.69550099999999"
"508",9,"901M14102",NA,4748,"33.606127999999998","-117.64930200000001"
"509",9,"901M14118",NA,4749,"33.609813000000003","-117.627392"
"510",9,"901M14124",NA,4750,"33.435220000000001","-117.625517"
"511",9,"SMC06798",NA,4751,"33.531334999999999","-117.74108200000001"
"512",9,"SMC00997",NA,4752,"33.440655","-117.618831"
"513",9,"SMC01811",NA,4753,"33.564286000000003","-117.718169"
"514",9,"TripBlank","QA Sample - Trip Blank",352,NA,NA
"515",9,"EquipBlank","QA Sample - Equipment Blank",353,NA,NA
"516",9,"Synthetic","QA Sample - Synthetic",354,NA,NA
"517",10,"ELMOROu","El Moro Surfzone 25 Yards Upcoast",355,"33.560431999999999","-117.822312"
"518",10,"ELMORO","El Moro Bay",356,"33.560519999999997","-117.82183999999999"
"519",10,"ELMOROd","El Moro Surfzone 25 Yards Downcoast",357,"33.560133","-117.821973"
"520",10,"ELMOROz","El Moro Bay Point Zero",4454,"33.560282829999998","-117.82214260000001"
"521",10,"EMRLDu","Emerald Bay. Surfzone 25 Yards Upcoast",358,"33.551149000000002","-117.808464"
"522",10,"EMRLD","Emerald Bay.",359,"33.551439999999999","-117.80798"
"523",10,"EMRLDd","Emerald Bay. Surfzone 25 Yards Downcoast",360,"33.550910999999999","-117.80806200000001"
"524",10,"EMRLDz","Emerald Bay Point Zero",4455,"33.551029679999999","-117.8082629"
"525",10,"HEISLRu","Cliff Dr. Surfzone 25 Yards Upcoast",361,"33.544702999999998","-117.79476200000001"
"526",10,"HEISLR","Cliff Dr.",362,"33.545059999999999","-117.79461999999999"
"527",10,"HEISLRd","Cliff Dr. Surfzone 25 Yards Downcoast",363,"33.544598000000001","-117.794286"
"528",10,"HEISLRz","Cliff Drive Point Zero",4456,"33.544650650000001","-117.79452360000001"
"529",10,"MAINBCu","Main Beach. Surfzone 25 Yards Upcoast",364,"33.541933","-117.785614"
"530",10,"MAINBC","Main Beach. ",365,"33.542189999999998","-117.78530000000001"
"531",10,"MAINBCd","Main Beach. Surfzone 25 Yards Downcoast",366,"33.541701000000003","-117.785207"
"532",10,"MAINBCz","Main Beach Point Zero",4457,"33.541817420000001","-117.7854103"
"533",10,"VICTRAu","Victoria. Surfzone 25 Yards Upcoast",367,"33.540866999999999","-117.78417899999999"
"534",10,"VICTRA","Victoria",368,"33.540943833759997","-117.78362311895999"
"535",10,"VICTRAd","Victoria. Surfzone 25 Yards Downcoast",369,"33.540559000000002","-117.783852"
"536",10,"VICTRAz","Victoria Point Zero",4459,"33.540713189999998","-117.78401529999999"
"537",10,"CLEOu","Cleo St. Surfzone 25 Yards Upcoast",370,"33.537137999999999","-117.780956"
"538",10,"CLEO","Cleo St.",371,"33.537100000000002","-117.78055999999999"
"539",10,"CLEOd","Cleo St. Surfzone 25 Yards Downcoast",372,"33.536790000000003","-117.780691"
"540",10,"CLEOz","Cleo St. Point Zero",4460,"33.53696386","-117.7808234"
"541",10,"BLUBRDu","Bluebird Canyon. Surfzone 25 Yards Upcoast",373,"33.529629","-117.773878"
"542",10,"BLUBRD","Bluebird Canyon.",374,"33.529649999999997","-117.77347"
"543",10,"BLUBRDd","Bluebird Canyon. Surfzone 25 Yards Downcoast",375,"33.529316999999999","-117.773557"
"544",10,"BLUBRDz","Blue Bird Canyon Point Zero",4461,"33.529472849999998","-117.7737175"
"545",10,"PEARLu","Pearl St. Surfzone 25 Yards Upcoast",376,"33.52872","-117.773015"
"546",10,"PEARL","Pearl St.",377,"33.528680000000001","-117.77273"
"547",10,"PEARLd","Pearl St. Surfzone 25 Yards Downcoast",378,"33.528413999999998","-117.772684"
"548",10,"PEARLz","Pearl St. Point Zero",4462,"33.528566990000002","-117.7728493"
"549",10,"DUMONDu","Dumond. Surfzone 25 Yards Upcoast",379,"33.519443000000003","-117.76317"
"550",10,"DUMOND","Dumond.",380,"33.51952","-117.76275"
"551",10,"DUMONDd","Dumond. Surfzone 25 Yards Downcoast",381,"33.519109","-117.76288099999999"
"552",10,"DUMONDz","Dumond Point Zero",4463,"33.519275659999998","-117.7630255"
"553",10,"BLULGNu","Blue Lagoon. Surfzone 25 Yards Upcoast",382,"33.516852","-117.76145200000001"
"554",10,"BLULGN","Blue Lagoon",383,"33.516719999999999","-117.76124"
"555",10,"BLULGNd","Blue Lagoon. Surfzone 25 Yards Downcoast",384,"33.516461","-117.76129899999999"
"556",10,"BLULGNz","Blue Lagoon Point Zero",4464,"33.516656509999997","-117.76137559999999"
"557",10,"ACM1u","Aliso Creek. Surfzone 25 Yards Upcoast",385,"33.510137","-117.753276"
"558",10,"ACM1","Aliso Creek",386,"33.510449999999999","-117.75281"
"559",10,"ACM1d","Aliso Creek. Surfzone 25 Yards Downcoast",387,"33.509791","-117.75301"
"560",10,"ACM1z","Aliso Creek Point Zero",4465,"33.509964240000002","-117.7531431"
"561",10,"WESTu","West St. Surfzone 25 Yards Upcoast",388,"33.504339999999999","-117.748409"
"562",10,"WEST","West St.",389,"33.50461","-117.74768"
"563",10,"WESTd","West St. Surfzone 25 Yards Downcoast",390,"33.503971","-117.74818999999999"
"564",10,"WESTz","West St. Point Zero",4466,"33.504155740000002","-117.74829920000001"
"565",10,"SCM1u","Salt Creek (Monarch Bay). Surfzone 25 Yards Upcoast",391,"33.481484000000002","-117.72525"
"566",10,"SCM1","Salt Creek Mouth",392,"33.481189999999998","-117.72490000000001"
"567",10,"SCM1d","Salt Creek (Monarch Bay). Surfzone 25 Yards Downcoast",393,"33.481189999999998","-117.72490000000001"
"568",10,"SCM1z","Salt Creek Mouth Point Zero",4467,"33.481293479999998","-117.72515749999999"
"569",10,"DSB5u","North Beach Creek. Surfzone 25 Yards Upcoast",394,"33.461016000000001","-117.689601"
"570",10,"DSB5","North Beach Creek",395,"33.462020000000003","-117.68937"
"571",10,"DSB5d","North Beach Creek. Surfzone 25 Yards Downcoast",396,"33.461030999999998","-117.689109"
"572",10,"DSB5z","North Beach Creek Point Zero",4468,"33.461023570000002","-117.68935519999999"
"573",10,"SJC1u","San Juan Creek. Surfzone 25 Yards Upcoast",397,"33.461424000000001","-117.68449"
"574",10,"SJC1","San Juan Creek",398,"33.461930000000002","-117.68401"
"575",10,"SJC1d","San Juan Creek. Surfzone 25 Yards Downcoast",399,"33.461393999999999","-117.683999"
"576",10,"SJC1z","San Juan Creek Point Zero",4469,"33.46140913","-117.6842446"
"577",10,"DSB4u","Doheny State Beach Drain 4. Surfzone 25 Yards Upcoast",400,"33.460287999999998","-117.677998"
"578",10,"DSB4","Doheny State Beach Drain 4",401,"33.460700000000003","-117.67749000000001"
"579",10,"DSB4d","Doheny State Beach Drain 4. Surfzone 25 Yards Downcoast",402,"33.460082999999997","-117.677572"
"580",10,"DSB4z","Doheny State Beach Drain 4 Point Zero",4471,"33.460185529999997","-117.67778509999999"
"581",10,"DSB1u","Doheny State Beach Drain 1. Surfzone 25 Yards Upcoast",403,"33.456659000000002","-117.671678"
"582",10,"DSB1","Doheny State Beach Drain 1",404,"33.457059999999998","-117.67117"
"583",10,"DSB1d","Doheny State Beach Drain 1. Surfzone 25 Yards Downcoast",405,"33.456406000000001","-117.671289"
"584",10,"DSB1z","Doheny State Beach Drain 1 Point Zero",4472,"33.456532529999997","-117.67148330000001"
"585",10,"CSBMP1u","Capistrano State Beach. Surfzone 25 Yards Upcoast",406,"33.453699","-117.667012"
"586",10,"CSBMP1","Capistrano State Beach",407,"33.454030000000003","-117.66665999999999"
"587",10,"CSBMP1d","Capistrano State Beach. Surfzone 25 Yards Downcoast",408,"33.453403999999999","-117.666669"
"588",10,"CSBMP1z","Capistrano State Beach Point Zero",4473,"33.453551760000003","-117.66684050000001"
"589",10,"CSBBR1u","Beach Road Community. Surfzone 25 Yards Upcoast",409,"33.452973999999998","-117.66579400000001"
"590",10,"CSBBR1","Beach Road Community",410,"33.453110000000002","-117.66536000000001"
"591",10,"CSBBR1d","Beach Road Community. Surfzone 25 Yards Downcoast",411,"33.452705999999999","-117.66542"
"592",10,"CSBBR1z","Beach Road Community Point Zero",4474,"33.452840139999999","-117.6656067"
"593",10,"POCHEu","Poche Beach. Surfzone 25 Yards Upcoast",412,"33.440773","-117.645768"
"594",10,"POCHE","Poche Beach",413,"33.441029999999998","-117.6452"
"595",10,"POCHEd","Poche Beach. Surfzone 25 Yards Downcoast",414,"33.440499000000003","-117.6454"
"596",10,"POCHEz","Poche Beach Point Zero",4475,"33.440635929999999","-117.6455844"
"597",10,"SCCS52u","Capistrano Shores. Surfzone 25 Yards Upcoast",415,"33.435443999999997","-117.638156"
"598",10,"SCCS52","Capistrano Shores",416,"33.435450000000003","-117.63784"
"599",10,"SCCS52d","Capistrano Shores. Surfzone 25 Yards Downcoast",417,"33.435147999999998","-117.637815"
"600",10,"SCCS52z","Capistrano Shores Stn 52 Point Zero",4476,"33.435296080000001","-117.63798540000001"
"601",10,"SCCS17u","Capistrano Shores. Surfzone 25 Yards Upcoast",418,"33.432917000000003","-117.634913"
"602",10,"SCCS17","Capistrano Shores",419,"33.433120000000002","-117.63442000000001"
"603",10,"SCCS17d","Capistrano Shores. Surfzone 25 Yards Downcoast",420,"33.432648999999998","-117.634539"
"604",10,"SCCS17z","Capistrano Shores Stn 17 Point Zero",4477,"33.432783049999998","-117.634726"
"605",10,"PICOu","Pico. Surfzone 25 Yards Upcoast",421,"33.43159","-117.633081"
"606",10,"PICO","Pico.",422,"33.431750000000001","-117.63254000000001"
"607",10,"PICOd","Pico. Surfzone 25 Yards Downcoast",423,"33.431305000000002","-117.63272499999999"
"608",10,"PICOz","Pico Point Zero",4478,"33.431447460000001","-117.6329025"
"609",10,"MARIPOu","Mariposa. Surfzone 25 Yards Upcoast",424,"33.424335999999997","-117.625568"
"610",10,"MARIPO","Mariposa",425,"33.424329999999998","-117.62533000000001"
"611",10,"MARIPOd","Mariposa. Surfzone 25 Yards Downcoast",426,"33.424076999999997","-117.625185"
"612",10,"MARIPOz","Mariposa Point Zero",4479,"33.424206859999998","-117.6253765"
"613",10,"LINDALu","Linda Lane. Surfzone 25 Yards Upcoast",427,"33.423028000000002","-117.623581"
"614",10,"LINDAL","Linda Lane.",428,"33.422960000000003","-117.62335"
"615",10,"LINDALd","Linda Lane. Surfzone 25 Yards Downcoast",429,"33.422724000000002","-117.623249"
"616",10,"LINDALz","Linda Lane Point Zero",4480,"33.422876420000001","-117.62341499999999"
"617",10,"PIERu","SC Pier. Surfzone 25 Yards Upcoast",430,"33.419606999999999","-117.62059499999999"
"618",10,"PIER","SC Pier",431,"33.41957","-117.62"
"619",10,"PIERd","SC Pier. Surfzone 25 Yards Downcoast",432,"33.419255999999997","-117.62033599999999"
"620",10,"PIERz","SC Pier Point Zero",4481,"33.419431639999999","-117.6204654"
